respid,cell,rweight,tv,radio,ooh,online,social,sp_aw,relv,laugh,think,recom,talk,purchase,intent
2777,2,0.5832,0,0,0,0,0,0,0,0,0,0,0,0,0
2778,4,1.477126717,0,0,0,0,0,0,0,0,0,0,0,1,0
2780,2,0.5832,0,0,0,0,0,0,0,0,0,0,0,0,0
2780,4,1.477126717,0,0,0,0,0,0,0,0,0,0,0,0,0
2782,4,1.514352138,0,0,0,0,0,1,0,1,0,0,0,0,0
2783,4,0.805227583,0,0,0,0,0,0,0,1,0,0,0,0,0
2785,2,0.5832,0,0,0,0,0,0,0,0,0,0,0,0,0
2787,4,0.516023646,1,1,1,0,1,0,0,1,0,1,1,1,1
2793,4,1.514352138,0,0,0,0,0,0,1,1,1,1,0,0,1
2794,2,0.5832,0,0,0,0,0,0,0,0,0,0,0,0,1
2799,2,1.3244,0,1,1,1,1,0,1,0,1,0,1,1,0
2800,2,1.1589,1,0,0,0,0,0,0,0,0,0,0,0,0
2801,2,1.6295,0,0,0,0,0,0,0,0,0,0,0,0,0
2802,2,0.7009,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,2,1.6295,0,0,0,0,0,1,0,0,1,1,0,0,1
2804,2,0.7009,0,0,0,0,0,0,0,0,0,0,0,0,0
2805,2,0.6657,1,0,0,0,0,0,1,1,0,1,0,1,1
2805,4,1.865932294,0,1,0,0,0,0,1,1,0,1,1,0,1
2806,2,0.5832,0,0,0,0,0,0,1,1,1,1,0,0,1
2807,2,0.9355,1,1,1,1,1,0,1,1,1,1,1,1,1
2810,1,0.9082,0,1,1,1,1,0,1,0,0,1,1,1,1
2814,1,1.0301,1,0,0,0,0,1,0,0,0,1,0,0,0
2815,2,1.1589,1,1,1,1,0,0,0,0,0,0,0,0,1
2818,2,0.9598,0,0,0,0,0,0,0,0,0,0,0,0,0
2819,2,1.4057,0,0,0,0,0,0,0,0,0,1,0,0,0
2819,4,1.494292312,0,0,0,1,0,1,1,1,1,1,1,1,1
2820,2,1.4057,0,0,0,0,0,0,1,1,1,1,0,1,0
2822,2,0.5832,0,0,0,0,0,0,0,0,0,0,0,0,0
2827,4,1.514352138,0,0,0,0,0,1,0,1,1,1,1,1,1
2829,3,0.971,0,0,0,0,0,0,0,0,0,0,0,0,0
2830,1,1.2667,0,0,0,0,0,0,0,0,0,0,0,0,0
2831,2,0.5832,0,0,0,0,0,0,0,0,0,0,0,1,1
2832,2,0.7009,0,0,0,0,0,0,1,1,1,1,0,0,0
2833,2,1.2488,0,0,0,0,0,0,0,0,0,1,0,0,0
2834,4,2.610741498,1,0,0,0,1,0,0,0,0,0,0,0,1
2835,1,1.3158,1,0,0,0,0,1,0,1,0,0,0,0,0
2837,2,0.5832,0,0,0,0,0,0,0,0,1,1,0,0,0
2838,4,1.514352138,0,0,0,0,0,0,1,1,0,1,0,0,0
2839,2,1.6295,0,0,0,0,0,0,0,0,1,0,0,0,1
2841,1,1.0913,0,0,0,0,0,1,0,0,0,0,0,0,1
2841,4,1.514352138,0,0,0,0,0,1,1,1,1,1,0,0,0
2842,2,0.8488,0,0,0,0,0,0,0,0,0,0,0,0,0
2844,1,1.3158,0,0,0,1,0,0,0,0,0,0,0,1,0
2846,4,1.494292312,1,1,0,0,0,1,1,1,0,1,1,1,1
2849,1,0.5486,0,0,0,0,0,1,0,0,0,0,1,1,0
2849,4,0.805227583,0,0,0,0,0,0,0,0,0,0,0,0,0
2851,1,0.5486,0,0,0,0,0,0,0,0,1,0,0,0,0
2851,4,2.134612014,1,1,1,1,0,0,0,0,0,0,0,0,0
2854,4,0.805227583,0,0,0,0,0,0,0,0,0,0,0,0,1
2857,2,1.5475,1,0,0,0,0,0,0,0,0,1,0,0,0
2859,2,1.3372,0,0,0,1,0,0,1,1,1,1,1,0,0
2859,4,1.865932294,1,1,0,1,1,0,0,1,1,0,1,0,1
2860,2,0.5832,0,0,0,0,0,0,0,0,0,0,0,0,0
2864,4,1.477126717,0,0,0,0,0,1,1,1,1,1,0,0,1
2865,2,1.9003,0,0,0,0,0,0,1,0,0,0,0,0,0
2867,3,0.971,0,0,0,0,0,0,0,0,0,0,0,0,0
2867,4,1.494292312,0,0,1,1,0,0,0,1,1,1,0,0,0
2868,2,1.4057,0,0,0,0,0,0,1,1,1,1,0,0,1
2869,2,0.5832,0,0,0,0,0,0,0,0,0,0,0,0,0
2869,4,0.516023646,0,0,0,1,0,1,1,1,0,1,1,1,1
2870,1,1.0301,1,1,0,0,0,1,0,1,0,1,1,0,0
2871,4,0.67011648,1,0,0,0,1,0,0,1,1,1,0,0,0
2873,2,0.5832,0,0,0,0,0,0,1,0,0,1,0,0,0
2873,4,1.865932294,1,0,0,0,0,0,1,1,0,0,0,0,0
2874,1,1.0301,1,1,1,0,0,1,1,1,0,1,1,0,0
2878,2,0.9598,0,0,0,0,0,0,0,0,0,0,0,0,0
2878,4,1.514352138,0,0,0,0,0,0,0,0,0,1,0,0,0
2881,2,0.9355,0,1,0,1,0,1,0,1,0,1,0,1,1
2884,2,0.5832,0,0,0,0,0,1,0,0,0,0,0,0,1
2888,1,0.9082,1,1,1,1,1,1,1,1,1,1,1,1,1
2890,3,1.5189,1,0,0,0,0,0,0,0,0,0,0,0,0
2891,2,1.4057,0,0,0,0,0,0,1,1,0,1,0,0,1
2892,1,0.9082,0,0,0,1,0,1,1,1,1,1,1,0,0
2892,4,0.772235272,0,0,0,0,0,0,0,0,0,0,0,0,0
2893,1,0.5486,0,0,0,0,0,0,0,0,0,0,0,0,0
2893,4,0.67011648,0,0,1,0,1,0,1,1,0,1,1,0,1
2894,2,0.7762,0,1,0,0,1,0,1,1,1,1,0,0,1
2895,2,0.8488,0,0,0,0,0,1,0,0,0,0,0,0,0
2897,2,1.6295,0,0,0,0,0,0,0,1,0,0,0,0,0
2899,2,0.5832,0,0,0,0,0,0,0,0,0,0,0,1,1
2901,1,0.5486,0,0,0,0,0,0,0,0,0,0,0,0,0
2906,1,1.2667,0,0,0,0,0,0,1,1,1,1,1,0,0
2907,2,0.7923,1,1,0,1,1,0,0,0,0,0,0,1,1
2908,2,0.9355,1,1,1,1,1,0,1,1,1,1,1,1,1
2909,2,0.7923,1,1,1,1,0,0,0,0,0,0,0,1,1
2909,4,2.134612014,1,0,0,0,0,0,0,1,1,1,0,0,1
2912,1,1.0301,0,1,0,0,0,0,1,1,0,0,0,0,1
2914,2,1.9003,0,0,0,0,0,1,0,0,0,0,0,0,0
2918,4,1.494292312,1,0,0,0,0,1,0,1,0,1,1,0,0
2919,2,0.8488,0,0,0,0,0,0,0,0,0,0,0,0,0
2919,4,0.805227583,0,0,0,0,0,0,1,1,0,0,0,0,0
2922,2,0.7762,1,1,1,0,0,0,1,1,1,1,1,1,1
2922,4,1.494292312,1,1,0,0,1,0,0,0,0,0,0,0,0
2924,4,1.494292312,1,0,0,1,0,1,1,1,1,1,1,1,0
2925,1,2.0775,0,0,0,0,0,0,0,0,1,0,0,0,0
2925,4,1.881970847,0,0,0,0,0,0,0,0,0,0,0,0,0
2927,4,0.772235272,0,0,0,0,0,1,0,0,0,0,0,0,0
2928,2,0.5832,0,0,0,0,0,1,1,0,1,0,0,0,0
2933,2,1.4057,0,0,0,0,0,0,1,1,1,1,0,0,1
2937,4,2.134612014,1,0,0,0,0,0,1,1,1,1,0,0,1
2938,4,1.477126717,0,0,0,0,0,0,0,0,0,0,0,0,0
2943,4,1.881970847,0,0,0,0,0,1,1,1,0,0,0,0,0
2945,4,1.514352138,0,0,0,0,0,0,0,0,0,1,0,0,0
2946,2,0.7009,0,0,0,0,0,0,0,0,0,0,0,0,0
2947,2,0.5832,0,0,0,0,0,0,0,0,1,0,0,0,0
2948,4,1.865932294,0,0,0,0,1,0,0,0,0,0,0,0,0
2952,1,1.2667,0,0,0,0,0,1,1,1,0,1,0,0,0
2953,2,0.7923,1,1,0,1,0,0,0,0,0,0,0,0,0
2958,4,0.516023646,1,0,0,0,0,1,1,1,1,1,0,1,1
2959,2,0.9598,0,0,0,0,0,0,0,0,0,0,0,0,0
2960,2,0.5832,0,0,0,0,0,0,1,1,1,1,0,0,0
2966,1,0.5486,0,0,0,0,0,0,1,0,0,0,0,0,0
2967,2,1.6295,0,0,0,0,0,0,0,0,1,0,0,0,1
2969,2,0.6657,1,0,0,1,0,0,1,1,1,1,1,0,1
2969,4,0.577361825,0,0,0,0,0,1,1,1,0,1,0,0,1
2971,4,2.610741498,0,0,1,0,0,1,1,0,1,1,0,0,1
2973,4,1.494292312,0,0,0,1,0,0,0,0,1,0,0,0,1
2974,4,1.494292312,1,1,0,0,1,1,0,0,0,1,1,0,0
2975,4,1.494292312,0,0,0,1,0,0,0,1,0,0,0,0,0
2976,2,1.2488,0,0,0,0,0,0,1,1,0,1,0,1,0
2977,2,0.7923,0,0,0,0,0,0,0,0,0,0,0,0,1
2977,4,0.67011648,1,1,1,1,1,0,1,1,1,1,1,1,1
2978,1,1.224,0,0,0,0,0,0,0,0,0,0,0,1,0
2980,2,0.5832,0,0,0,0,0,0,0,0,0,0,0,0,1
2982,2,0.9598,0,0,0,0,0,0,0,0,0,0,0,0,0
2983,2,0.7009,0,0,0,0,0,1,1,1,1,0,0,0,0
2984,2,1.6295,0,0,0,0,0,0,1,1,1,1,1,1,1
2986,2,0.7009,0,0,0,0,0,0,0,0,0,0,0,0,0
2988,4,0.67011648,0,0,0,1,0,0,0,0,1,1,1,1,1
2990,2,0.7009,0,0,0,0,0,0,0,0,0,0,0,0,0
2991,2,0.7009,0,0,0,0,0,0,0,0,0,0,0,0,1
2995,2,1.5475,0,0,1,0,0,0,0,0,0,0,0,1,1
2996,4,0.772235272,0,0,0,0,0,0,0,0,0,0,0,0,0
2998,4,0.805227583,0,0,0,0,0,1,0,0,0,1,0,0,0
3003,4,1.514352138,0,0,0,0,0,0,0,0,0,0,1,0,0
3004,2,0.8488,0,0,0,0,0,0,0,0,0,0,0,0,0
3008,1,1.0913,0,0,0,0,0,0,0,0,0,0,0,0,0
3008,4,1.514352138,0,0,0,0,0,0,1,1,0,1,1,0,1
3011,4,1.494292312,0,0,0,1,0,0,0,1,1,1,0,0,1
3012,2,0.5832,0,0,0,0,0,0,0,0,0,0,0,0,1
3013,2,0.5832,0,0,0,0,0,0,0,0,0,0,0,0,1
3017,4,1.494292312,1,1,1,1,1,0,1,1,1,1,1,1,1
3018,2,0.7009,0,0,0,0,0,0,0,0,0,0,0,0,0
3022,2,0.6657,1,1,1,1,1,0,1,1,1,1,1,1,1
3023,2,0.9598,0,0,0,0,0,0,0,0,0,0,0,0,0
3027,2,1.1589,0,0,0,0,0,0,0,0,0,0,0,0,0
3027,4,1.494292312,0,1,1,1,1,0,1,1,1,1,1,1,1
3028,4,0.772235272,0,0,0,0,0,0,0,0,0,1,0,0,0
3030,2,1.1589,1,0,1,1,1,0,0,0,0,0,0,1,1
3031,4,0.772235272,0,0,0,0,0,0,0,0,0,0,0,0,0
3033,4,1.865932294,1,0,1,0,0,0,1,1,1,1,0,1,1
3036,4,0.772235272,0,0,0,0,0,0,0,0,0,0,0,0,1
3043,4,1.514352138,0,0,0,0,0,1,0,0,0,0,1,0,0
3044,4,2.610741498,0,0,0,0,0,0,1,0,0,0,0,0,0
3045,2,0.7762,0,0,0,1,0,0,1,1,1,1,1,0,0
3046,2,0.7009,0,0,0,0,0,0,0,0,0,0,0,0,0
3049,1,0.5486,0,0,0,0,0,0,0,0,0,0,0,0,0
3050,4,0.516023646,0,0,1,0,0,0,1,0,0,0,0,0,1
3051,2,1.3244,1,0,1,1,0,0,0,0,0,0,0,0,0
3055,2,0.7762,0,1,0,0,0,0,1,1,1,1,1,1,1
3056,4,1.881970847,0,0,0,0,0,0,1,1,1,1,1,0,0
3057,2,0.5832,0,0,0,0,0,0,0,0,0,1,0,0,0
3057,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0
3058,2,0.7923,1,1,1,1,1,0,0,0,0,0,0,0,0
3058,4,2.134612014,0,0,0,0,0,0,0,0,0,0,0,0,1
3059,1,1.0301,1,0,0,1,0,1,1,1,1,1,0,0,1
3062,2,0.9598,0,0,0,0,0,0,0,0,0,0,0,0,0
3062,4,1.494292312,0,1,0,0,0,1,1,1,1,1,0,0,1
3063,2,0.5832,0,0,0,0,0,0,0,0,0,0,0,0,0
3063,4,1.494292312,0,0,0,1,0,0,0,0,0,0,0,1,0
3064,4,1.50493281,0,0,0,0,0,1,0,0,0,1,0,0,0
3065,2,0.5832,0,0,0,0,0,0,0,0,0,0,0,0,1
3065,4,1.514352138,0,0,0,0,0,0,1,1,1,1,0,0,1
3066,2,1.2488,0,0,0,0,0,0,1,1,1,1,0,0,0
3067,4,1.494292312,0,1,0,0,0,1,0,0,0,1,1,0,1
3068,2,1.6295,0,0,0,0,0,0,1,1,0,1,0,0,1
3069,4,2.610741498,0,1,0,0,0,0,0,0,0,0,0,0,1
3070,2,0.8488,0,0,0,0,0,0,0,0,0,0,0,0,0
3070,4,2.610741498,1,0,0,0,1,0,0,0,0,0,0,0,0
3071,2,0.9355,1,0,0,0,1,0,1,1,1,1,0,1,1
3072,4,1.865932294,0,0,1,0,1,1,1,1,1,1,0,1,1
3074,1,0.5486,0,0,0,0,0,0,0,0,0,0,0,0,1
3076,2,0.7009,0,0,0,0,0,0,0,0,0,0,0,0,0
3078,4,1.514352138,0,0,0,0,0,1,1,1,1,1,1,0,0
3079,2,0.5832,0,0,0,0,0,0,0,0,0,0,0,0,0
3080,1,2.0775,0,0,0,0,0,1,1,1,1,1,1,0,1
3082,2,0.5832,0,0,0,0,0,0,0,0,0,0,0,0,0
3083,4,0.759526474,0,0,0,0,0,0,0,0,0,0,0,0,1
3084,2,0.7923,1,1,1,1,1,0,0,0,0,0,0,0,1
3085,2,0.7762,1,1,1,1,1,0,1,1,1,1,1,1,1
3085,4,1.494292312,1,1,1,1,0,0,1,1,1,1,1,1,1
3089,2,1.6295,0,0,0,0,0,0,1,0,1,1,1,0,1
3090,4,2.134612014,0,0,0,1,0,0,0,0,0,0,0,1,0
3091,2,0.7762,1,0,0,1,0,0,0,1,1,1,1,1,1
3093,4,0.67011648,1,0,0,1,0,1,1,1,0,1,1,1,1
3094,2,0.7009,0,0,0,0,0,0,0,0,0,1,0,0,0
3094,4,1.494292312,0,0,0,0,0,1,1,1,1,1,1,0,1
3096,1,1.3158,1,0,0,0,0,0,0,0,0,0,0,0,1
3098,4,1.881970847,0,0,0,0,0,0,1,1,0,1,0,0,0
3099,2,0.7009,0,0,0,0,0,1,0,1,0,0,0,0,0
3102,2,1.3244,0,0,0,0,0,0,1,1,1,1,1,0,1
3103,4,1.514352138,0,0,0,0,0,0,1,1,0,1,0,0,0
3104,1,1.0301,1,1,1,1,1,0,1,1,1,1,1,1,1
3107,4,1.494292312,0,1,1,0,1,0,1,1,1,1,0,1,1
3110,2,0.5832,0,0,0,0,0,0,0,1,1,0,0,0,0
3111,4,0.516023646,1,1,0,0,1,0,1,1,1,1,1,1,0
3112,2,0.8488,0,0,0,0,0,0,0,0,0,1,0,0,1
3112,4,1.494292312,1,0,0,0,1,0,1,1,0,1,1,0,0
3113,4,0.67011648,1,0,0,0,1,0,1,1,0,1,0,1,1
3115,2,1.3244,0,1,1,1,1,0,1,0,1,1,1,1,1
3115,4,1.099420602,0,0,0,1,0,0,0,0,0,0,0,0,0
3116,4,0.772235272,0,0,0,0,0,0,1,1,1,0,0,0,0
3118,2,1.3244,0,0,0,0,0,0,1,1,1,1,0,0,1
3120,1,1.0301,1,0,0,0,0,1,1,1,0,1,1,0,1
3121,2,0.7009,0,0,0,0,0,0,0,0,0,1,0,0,0
3122,4,0.772235272,0,0,0,0,0,0,0,0,0,0,0,0,0
3124,2,0.5832,0,0,0,0,0,0,0,0,0,0,0,0,0
3124,4,0.67011648,0,1,0,0,1,0,1,1,0,1,0,1,1
3125,2,1.6295,0,0,0,0,0,0,0,0,0,1,0,0,0
3126,2,0.5832,0,0,0,0,0,1,0,1,1,1,0,0,0
3126,4,1.494292312,0,0,0,0,0,1,1,1,1,1,1,0,1
3127,4,1.865932294,1,0,0,1,1,1,1,1,1,1,1,1,1
3129,2,0.7923,0,0,0,0,0,1,0,1,1,0,1,0,0
3130,4,1.865932294,0,0,0,0,1,0,1,1,1,1,0,0,1
3132,4,1.881970847,0,0,0,0,0,0,0,0,0,0,0,0,0
3133,4,1.881970847,0,0,0,0,0,0,0,0,1,1,0,1,0
3134,4,1.494292312,0,1,0,0,0,0,1,0,0,1,1,0,1
3136,4,2.610741498,0,0,0,0,0,0,0,0,0,1,0,0,1
3137,2,0.7009,0,0,0,0,0,0,1,1,1,1,0,0,1
3142,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,1
3143,2,0.7009,0,0,0,0,0,0,0,0,0,0,0,0,0
3147,2,0.7762,0,0,0,0,0,0,0,0,0,1,0,0,1
3148,2,1.6295,0,0,0,0,0,0,1,0,1,1,0,0,0
3149,2,1.4057,0,0,0,0,0,0,1,1,1,1,0,0,1
3149,4,0.772235272,0,0,0,0,0,0,0,0,0,0,0,0,0
3150,1,1.3158,0,0,0,0,0,0,0,0,0,0,0,0,0
3153,2,0.5832,0,0,0,0,0,0,0,0,0,0,0,0,0
3153,4,1.865932294,0,0,0,0,1,0,0,1,1,1,0,0,1
3155,4,2.134612014,0,0,1,0,0,0,0,0,0,0,0,1,0
3157,4,1.514352138,0,0,0,0,0,0,1,1,0,1,0,0,1
3158,4,1.865932294,1,0,0,1,1,1,1,1,1,1,1,1,1
3159,4,0.577361825,0,0,0,0,0,0,0,0,0,0,1,0,0
3161,2,0.6657,1,1,0,0,0,1,1,1,1,1,1,0,1
3161,4,1.865932294,0,0,0,1,0,0,0,0,0,1,0,0,0
3162,2,0.8488,0,0,0,0,0,1,0,0,0,0,0,0,0
3164,2,0.7009,0,0,0,0,0,0,0,0,0,0,0,0,0
3166,2,1.1589,1,1,1,1,1,0,0,0,0,0,0,1,1
3166,4,0.772235272,0,0,0,0,0,0,0,0,0,0,0,0,0
3167,2,0.7009,0,0,0,0,0,1,0,1,0,0,0,0,0
3167,4,0.805227583,0,0,0,0,0,0,0,0,0,1,0,0,0
3168,1,1.3158,0,0,1,0,1,0,0,0,0,0,0,0,0
3169,4,0.759526474,0,0,0,0,0,0,0,0,0,0,0,0,0
3170,2,0.7762,1,0,0,0,1,0,0,0,0,0,0,0,0
3170,4,1.494292312,0,0,1,1,1,0,0,0,0,1,1,1,0
3173,4,0.772235272,0,0,0,0,0,0,0,0,0,0,0,0,0
3176,2,0.7762,1,1,1,1,1,0,1,1,1,1,1,0,1
3179,2,0.9598,0,0,0,0,0,0,0,0,0,0,0,0,0
3180,2,1.4057,0,0,0,0,0,0,0,1,0,0,0,0,0
3180,4,1.865932294,1,0,0,1,1,0,0,0,0,1,1,0,1
3181,2,0.6657,0,0,0,0,0,0,1,0,1,1,1,0,0
3181,4,1.477126717,0,0,0,0,0,0,0,0,0,1,0,0,0
3183,2,0.7009,0,0,0,0,0,0,0,0,0,0,0,0,1
3183,4,0.772235272,0,0,0,0,0,0,0,0,1,1,0,0,0
3184,4,1.865932294,0,0,0,1,0,0,1,1,1,1,1,0,1
3187,4,0.772235272,0,0,0,0,0,0,0,0,0,0,0,0,1
3188,4,1.881970847,0,0,0,0,0,0,0,0,0,0,0,0,0
3190,4,2.134612014,0,0,0,1,0,0,0,0,0,0,0,1,1
3193,4,1.494292312,1,0,1,1,1,1,1,1,1,1,1,0,1
3197,1,0.9082,1,1,1,1,1,0,0,0,0,0,1,0,0
3198,2,1.4057,0,0,0,0,0,0,0,1,1,1,0,0,1
3200,4,0.67011648,0,0,0,0,0,0,1,1,0,0,0,0,0
3201,4,1.881970847,0,0,0,0,0,0,1,1,1,1,0,0,1
3202,2,1.2488,0,0,0,0,0,0,1,1,1,1,0,0,1
3203,4,0.772235272,0,0,0,0,0,1,1,0,1,0,0,0,0
3205,2,1.1589,1,0,0,0,0,1,0,0,0,0,0,0,0
3207,2,0.7762,1,0,0,1,0,0,1,1,1,1,1,0,0
3209,4,1.514352138,0,0,0,0,0,0,0,0,0,1,0,0,1
3211,2,0.5832,0,0,0,0,0,0,0,0,0,0,0,0,0
3212,1,0.9082,0,0,0,0,0,0,1,1,1,1,0,0,1
3213,4,0.516023646,0,0,1,0,1,0,1,1,1,1,0,1,1
3218,4,1.865932294,1,1,1,1,1,0,1,1,1,1,1,1,0
3222,1,0.9082,0,0,0,1,0,1,1,1,0,1,0,0,1
3222,4,1.494292312,0,0,0,1,0,1,1,1,0,1,1,1,1
3224,2,0.7762,1,1,1,1,1,0,1,1,1,1,1,1,1
3225,2,1.2488,0,0,0,0,0,0,1,1,1,1,1,1,1
3225,4,1.514352138,0,0,0,0,0,0,0,1,0,0,0,0,0
3226,2,1.4057,0,0,0,0,0,1,1,1,1,1,0,1,1
3226,4,1.494292312,1,0,0,0,0,1,1,1,1,1,1,0,1
3227,2,0.6657,0,0,1,0,0,0,1,1,1,1,1,1,1
3229,4,1.494292312,0,0,0,0,0,0,1,1,1,1,0,1,1
3230,2,1.3244,1,1,1,1,1,0,1,1,1,1,1,1,1
3231,1,0.9082,1,1,1,1,1,0,1,1,1,1,1,1,1
3231,4,1.494292312,1,0,0,0,1,0,0,0,0,0,0,0,0
3232,2,0.8488,0,0,0,0,0,0,0,0,0,0,0,0,1
3234,4,1.477126717,0,0,0,0,0,0,0,0,0,0,0,0,0
3236,2,0.6657,1,1,1,1,1,0,1,0,1,1,1,1,1
3240,4,1.865932294,0,0,0,0,0,1,1,1,1,1,0,0,1
3241,4,1.514352138,0,0,0,0,0,1,0,0,0,0,0,0,0
3242,2,0.7762,0,1,1,1,1,0,1,1,1,1,1,1,1
3243,4,1.865932294,1,1,1,1,1,0,1,1,1,1,1,1,1
3245,2,0.7762,1,1,1,1,1,0,1,1,1,1,1,1,1
3250,4,0.516023646,0,0,0,1,0,0,0,0,1,1,0,0,0
3252,4,0.902367157,0,0,0,0,1,0,0,0,0,0,0,0,1
3253,4,0.516023646,1,1,0,0,0,0,1,1,0,1,0,0,0
3254,1,0.5486,0,0,0,0,0,0,1,1,1,1,0,1,1
3254,4,1.865932294,1,0,0,1,1,1,1,1,0,1,1,1,1
3255,4,1.494292312,1,0,0,0,1,1,0,1,1,1,0,0,1
3256,1,1.2667,0,0,0,0,0,1,1,1,1,1,0,0,0
3258,2,1.1589,1,1,1,1,1,0,0,0,0,0,0,1,1
3259,2,0.7923,0,0,1,0,0,0,0,0,0,0,0,0,1
3261,4,1.881970847,0,0,0,0,0,0,1,0,1,1,0,0,1
3263,4,1.514352138,0,0,0,0,0,0,0,0,0,0,0,0,0
3265,2,1.1589,1,0,0,1,1,0,0,0,0,0,0,0,0
3265,4,1.494292312,0,1,0,0,1,0,1,1,0,0,0,1,1
3266,4,1.514352138,0,0,0,0,0,0,0,0,0,1,0,0,0
3267,2,0.7923,0,0,0,0,1,0,0,1,0,1,0,0,0
3268,4,1.881970847,0,0,0,0,0,0,1,1,1,1,0,0,0
3269,4,1.494292312,1,1,0,0,1,1,1,1,0,1,1,1,1
3272,1,0.9082,0,0,0,1,1,0,1,1,0,0,0,1,0
3273,4,1.514352138,0,0,0,0,0,0,1,1,1,1,0,0,0
3275,4,1.514352138,0,0,0,0,0,0,0,0,1,0,0,0,0
3277,2,0.6657,1,1,1,1,0,1,1,1,1,1,0,0,1
3277,4,1.865932294,1,0,0,0,0,1,0,0,0,1,0,0,1
3280,1,1.224,1,1,1,1,1,0,0,0,0,0,0,1,1
3281,1,0.5486,0,0,0,0,0,0,0,0,0,0,0,0,0
3283,4,1.514352138,0,0,0,0,0,0,0,0,0,0,0,0,0
3285,2,0.8488,0,0,0,0,0,0,0,0,0,0,0,0,0
3287,4,1.514352138,0,0,0,0,0,0,1,1,1,1,1,0,1
3288,2,0.7762,1,1,1,1,0,1,1,1,1,1,1,1,1
3288,4,0.772235272,0,0,0,0,0,0,0,0,0,0,0,0,0
3289,4,1.514352138,0,0,0,0,0,1,0,0,0,1,0,0,0
3291,4,1.494292312,1,0,0,1,1,0,0,0,0,1,0,0,0
3292,4,1.865932294,1,0,0,1,1,0,1,1,0,1,1,0,1
3293,2,1.2488,0,0,0,0,0,0,1,1,1,1,1,1,1
3294,4,1.494292312,0,1,0,0,1,0,1,1,1,1,0,0,1
3297,1,1.224,0,0,0,0,0,0,0,0,0,0,0,0,1
3300,1,0.9082,1,0,0,0,0,0,1,1,1,1,1,1,1
3300,4,1.477126717,0,0,0,0,0,0,0,0,0,0,0,0,0
3302,2,0.7923,0,0,1,1,1,0,0,0,0,0,0,0,0
3305,2,0.5832,0,0,0,0,0,1,1,1,1,0,0,0,0
3305,4,0.759526474,0,0,0,0,0,0,0,0,0,0,0,0,0
3309,1,1.0301,1,1,0,1,0,0,1,1,1,1,0,0,0
3309,4,0.516023646,0,1,0,1,0,0,1,1,0,1,1,1,1
3310,4,0.516023646,1,0,0,0,1,0,0,0,0,1,0,0,1
3313,4,1.881970847,0,0,0,0,0,0,1,1,1,1,0,0,1
3314,2,0.7762,0,0,1,1,1,0,1,1,1,1,1,0,1
3314,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,1
3317,4,1.865932294,0,0,0,0,0,0,1,1,0,1,0,0,1
3319,4,1.514352138,0,0,0,0,0,0,0,0,0,1,0,0,0
3320,4,1.514352138,0,0,0,0,0,0,1,1,0,1,0,0,0
3326,4,1.494292312,0,1,0,0,0,1,1,1,1,1,0,0,1
3328,1,0.9082,1,1,0,0,0,1,1,1,1,0,0,1,1
3329,4,0.516023646,1,0,0,0,0,0,1,1,0,1,1,1,1
3331,2,0.6657,1,1,1,1,1,0,1,1,1,1,0,1,1
3331,4,0.67011648,1,1,1,1,1,1,1,1,0,1,1,1,1
3332,4,0.902367157,0,0,1,0,0,0,0,0,0,0,0,0,1
3333,1,1.224,0,0,1,1,0,0,0,0,0,0,0,0,1
3333,4,1.865932294,1,0,0,0,1,1,1,1,1,1,1,1,1
3334,1,1.2667,0,0,0,0,0,0,0,0,0,0,0,0,0
3334,4,0.67011648,0,1,1,1,1,1,1,1,0,1,1,1,0
3335,1,1.0913,0,0,0,0,0,1,1,1,0,1,1,1,0
3335,4,1.865932294,1,0,0,0,0,1,0,0,0,1,1,0,1
3336,1,0.9082,0,0,0,1,0,1,1,0,0,1,0,0,1
3336,4,1.514352138,0,0,0,0,0,0,1,1,0,1,0,1,0
3337,4,0.516023646,0,1,0,1,0,0,0,0,0,1,1,0,0
3338,4,1.514352138,0,0,0,0,0,1,1,1,1,1,1,0,1
3343,2,1.6295,0,0,0,0,0,0,1,1,1,1,1,1,1
3343,4,1.494292312,1,0,1,0,0,1,0,1,0,1,0,0,0
3345,4,1.514352138,0,0,0,0,0,0,0,0,1,1,0,1,0
3348,2,0.6657,1,0,0,1,0,0,0,0,0,0,0,0,1
3348,4,0.902367157,0,1,1,1,0,0,0,0,0,0,0,0,1
3349,4,0.577361825,0,0,0,0,0,0,0,1,0,1,1,0,0
3350,1,0.9082,0,0,0,1,1,1,0,1,0,1,1,1,1
3356,2,0.9355,1,1,1,1,1,1,1,1,1,1,1,1,1
3357,1,1.0301,1,1,0,1,1,0,0,1,0,0,0,0,0
3358,4,0.67011648,0,0,0,0,1,0,1,1,1,0,0,0,0
3359,1,1.2667,0,0,0,0,0,1,0,1,1,1,0,0,0
3361,2,1.6295,0,0,0,0,0,1,0,0,0,1,1,1,1
3363,1,0.5486,0,0,0,0,0,0,0,1,1,1,0,0,0
3366,1,1.2667,0,0,0,0,0,0,0,0,0,1,0,0,1
3367,1,1.0913,0,0,0,0,0,0,0,0,0,0,0,0,0
3369,2,0.9598,0,0,0,0,0,1,0,0,0,0,0,0,0
